country,year,industry,transport,services,households,agriculture,total,year_norm,industry_lag1,industry_lag2,transport_lag1,transport_lag2,services_lag1,services_lag2,households_lag1,households_lag2,agriculture_lag1,agriculture_lag2,total_lag1,total_lag2,industry_yoy,transport_yoy,services_yoy,households_yoy,agriculture_yoy,total_yoy,industry_share,transport_share,services_share,households_share,agriculture_share,industry_rm3,transport_rm3,services_rm3,households_rm3,agriculture_rm3,total_rm3
Croatia,2011,1246.111,1942.325,786.568,2643.5,224.35,6842.854,0.6176470588235294,1329.126,1371.285,1980.608,2068.82,797.584,758.463,2770.882,2645.608,219.994,223.626,7098.194,7067.802000000001,-0.062458337283297305,-0.019328913141823056,-0.013811711368332369,-0.045971643686017694,0.01980054001472764,-0.03597253047747073,0.18210398760517177,0.2838472076124962,0.11494735968354723,0.38631541751438797,0.032786027584396804,1315.5073333333335,1997.2510000000002,780.8716666666666,2686.6633333333334,222.65666666666667,7002.950000000001
Croatia,2012,1099.202,1902.891,758.306,2561.304,207.344,6529.047,0.6470588235294118,1246.111,1329.126,1942.325,1980.608,786.568,797.584,2643.5,2770.882,224.35,219.994,6842.854,7098.194,-0.11789399178724858,-0.020302472552224726,-0.035930777758566235,-0.031093625874787145,-0.07580120347671049,-0.045859081605423846,0.16835565741830316,0.29145003857377655,0.11614344329271946,0.392293699218278,0.031757161496922905,1224.813,1941.9413333333334,780.8193333333334,2658.562,217.22933333333333,6823.365000000001
Croatia,2013,1075.141,1924.636,740.881,2493.453,204.149,6438.26,0.6764705882352942,1099.202,1246.111,1902.891,1942.325,758.306,786.568,2561.304,2643.5,207.344,224.35,6529.047,6842.854,-0.021889516212670546,0.011427349228095407,-0.02297885022668955,-0.02649080312215968,-0.015409175090670524,-0.013905092121407558,0.16699247933447858,0.2989372905101689,0.11507472515866088,0.3872867824536443,0.031708722543047345,1140.1513333333332,1923.2839999999999,761.9183333333334,2566.0856666666664,211.94766666666666,6603.387
Croatia,2014,1066.433,1900.924,693.717,2228.532,212.386,6101.992,0.7058823529411765,1075.141,1099.202,1924.636,1902.891,740.881,758.306,2493.453,2561.304,204.149,207.344,6438.26,6529.047,-0.008099402776008069,-0.012320251725521092,-0.06365934610281543,-0.10624663869742068,0.040347981131428456,-0.052229639685256624,0.17476801018421526,0.31152515440859313,0.11368697304093482,0.3652138514766981,0.03480601088955869,1080.2586666666666,1909.4836666666667,730.968,2427.7630000000004,207.95966666666666,6356.433
Croatia,2015,1056.141,1997.802,763.679,2429.916,209.893,6457.4310000000005,0.7352941176470589,1066.433,1075.141,1900.924,1924.636,693.717,740.881,2228.532,2493.453,212.386,204.149,6101.992,6438.26,-0.009650864142426108,0.05096363663144876,0.10085092335923718,0.09036621417148138,-0.011738061830817492,0.05824966666622977,0.163554360859605,0.3093803092901805,0.11826359429934287,0.37629763291315077,0.032504102637720786,1065.905,1941.1206666666667,732.759,2383.967,208.80933333333334,6332.561000000001
Croatia,2016,1057.427,2045.099,780.992,2409.158,212.896,6505.571999999999,0.7647058823529411,1056.141,1066.433,1997.802,1900.924,763.679,693.717,2429.916,2228.532,209.893,212.386,6457.4310000000005,6101.992,0.0012176404476293978,0.02367451829560685,0.02267051994358882,-0.008542682133868107,0.01430728990485619,0.007455131924754443,0.16254174114128628,0.31436113534674587,0.12004970508358066,0.3703222406884437,0.032725177739943545,1060.0003333333334,1981.2749999999999,746.1293333333333,2355.8686666666667,211.725,6354.998333333333
Croatia,2017,1148.118,2196.674,818.061,2392.72,211.762,6767.335,0.7941176470588235,1057.427,1056.141,2045.099,1997.802,780.992,763.679,2409.158,2429.916,212.896,209.893,6505.571999999999,6457.4310000000005,0.08576573134599363,0.07411621637876697,0.04746399450954697,-0.006823130736962946,-0.0053265444160528475,0.04023673859885046,0.16965585418780066,0.32459956541238166,0.12088377477988012,0.3535690194145849,0.031291786205352626,1087.2286666666666,2079.858333333333,787.5773333333333,2410.598,211.51700000000002,6576.779333333333
Croatia,2018,1161.853,2146.863,832.935,2298.895,218.051,6658.597000000001,0.8235294117647058,1148.118,1057.427,2196.674,2045.099,818.061,780.992,2392.72,2409.158,211.762,212.896,6767.335,6505.571999999999,0.011963056062181954,-0.022675645088893526,0.018182018211355677,-0.039212695175365186,0.02969843503555869,-0.016068068153859638,0.17448916040421128,0.3224197229536492,0.1250916672085726,0.3452521604776501,0.032747288955916685,1122.4660000000001,2129.5453333333335,810.6626666666667,2366.924333333333,214.2363333333333,6643.834666666667
Croatia,2019,1172.434,2235.149,835.886,2238.586,220.99,6703.044999999998,0.8529411764705882,1161.853,1148.118,2146.863,2196.674,832.935,818.061,2298.895,2392.72,218.051,211.762,6658.597000000001,6767.335,0.009107004070222136,0.041123257515733425,0.0035428935030945574,-0.02623390802972736,0.013478498149515517,0.006675280092788061,0.17491065627636398,0.3334527815343624,0.12470243001501559,0.3339655335746665,0.03296859859959169,1160.8016666666665,2192.8953333333334,828.9606666666667,2310.0669999999996,216.93433333333334,6709.659
Croatia,2020,1171.272,1968.591,757.788,2277.143,233.682,6408.476,0.8823529411764706,1172.434,1161.853,2235.149,2146.863,835.886,832.935,2238.586,2298.895,220.99,218.051,6703.044999999998,6658.597000000001,-0.0009911005651490612,-0.11925737389319457,-0.093431400932663,0.017223818964292814,0.0574324630073757,-0.043945550119385834,0.1827691950473092,0.30718551493365975,0.11824777060879998,0.35533299960864334,0.03646451980158777,1168.5196666666668,2116.8676666666665,808.8696666666666,2271.541333333333,224.24099999999999,6590.039333333333
Croatia,2021,1191.359,2147.878,848.096,2441.87,233.858,6863.061000000001,0.9117647058823529,1171.272,1172.434,1968.591,2235.149,757.788,835.886,2277.143,2238.586,233.682,220.99,6408.476,6703.044999999998,0.017149731232369625,0.0910737679893896,0.11917317244400816,0.07233933046804686,0.000753160277642273,0.07093496176001923,0.17359003511698348,0.31296210247876277,0.12357401456871794,0.3557989649225032,0.03407488291303253,1178.3549999999998,2117.206,813.9233333333333,2319.199666666667,229.51,6658.1939999999995
Croatia,2022,1128.479,2234.877,808.947,2286.359,238.272,6696.934,0.9411764705882353,1191.359,1171.272,2147.878,1968.591,848.096,757.788,2441.87,2277.143,233.858,233.682,6863.061000000001,6408.476,-0.052780060418396,0.040504628288943634,-0.046161047805908795,-0.0636852084672812,0.018874701742082722,-0.024205962907804635,0.16850681222183167,0.33371644397271943,0.12079363481856026,0.3414038424150514,0.0355792665718372,1163.7033333333331,2117.115333333333,804.9436666666667,2335.1240000000003,235.27066666666667,6656.157
Croatia,2023,1173.888,2488.585,780.95,2224.526,234.628,6902.576999999999,0.9705882352941176,1128.479,1191.359,2234.877,2147.878,808.947,848.096,2286.359,2441.87,238.272,233.858,6696.934,6863.061000000001,0.04023911831766469,0.11352213119558718,-0.0346091894771845,-0.027044309314503967,-0.01529344614558159,0.03070703698140065,0.17006518000451137,0.36052984269498195,0.1131389044990009,0.3222747098656053,0.03399136293590061,1164.5753333333332,2290.4466666666667,812.6643333333333,2317.5849999999996,235.586,6820.857333333333
Croatia,2024,1140.414,2747.568,786.6,2212.031,244.59,7131.203,1.0,1173.888,1128.479,2488.585,2234.877,780.95,808.947,2224.526,2286.359,234.628,238.272,6902.576999999999,6696.934,-0.0285154972194962,0.10406837620575549,0.007234778154811439,-0.005616926931849675,0.04245870058134593,0.03312183261410939,0.15991888044695965,0.3852881484372272,0.11030396975096628,0.31019044051894185,0.03429856084590496,1147.5936666666666,2490.3433333333337,792.1656666666668,2240.972,239.16333333333333,6910.238
Czechia,1992,14643.152,2878.937,1887.977,6493.784,1162.592,27066.442,0.058823529411764705,13463.688,15927.153,2247.069,2570.047,3215.662,3029.948,7027.503,7343.44,1479.347,1534.588,27433.269,30405.176,0.08760333721339952,0.2811965275654642,-0.4128807691853186,-0.07594717497808257,-0.21411812103583527,-0.013371610944361012,0.5410076433393056,0.10636555037414966,0.06975342381536517,0.2399201195339971,0.04295326293718251,14677.997666666668,2565.351,2711.1956666666665,6954.909,1392.1756666666668,28301.629
Czechia,1993,13528.518,2883.438,1710.377,6392.034,1108.702,25623.069,0.08823529411764706,14643.152,13463.688,2878.937,2247.069,1887.977,3215.662,6493.784,7027.503,1162.592,1479.347,27066.442,27433.269,-0.07611981354833985,0.0015634242777804452,-0.0940689425771607,-0.01566883037686506,-0.04635332085546784,-0.05332703131058003,0.5279819525131826,0.11253288979551981,0.0667514496409466,0.24946402790391736,0.04326968014643367,13878.452666666666,2669.8146666666667,2271.3386666666665,6637.773666666667,1250.2136666666668,26707.593333333334
Czechia,1994,11584.194,3062.384,1641.413,6410.515,1103.942,23802.448,0.11764705882352941,13528.518,14643.152,2883.438,2878.937,1710.377,1887.977,6392.034,6493.784,1108.702,1162.592,25623.069,27066.442,-0.14372039864233466,0.06205994371996204,-0.040320935092087895,0.0028912549589068526,-0.004293308752036151,-0.071053978740798,0.486680781741441,0.12865836320701132,0.06895983976101953,0.26932166809060987,0.04637934719991826,13251.954666666667,2941.586333333333,1746.589,6432.111,1125.0786666666665,25497.319666666666
Czechia,1995,11442.857,2646.965,2416.379,6584.005,1232.374,24322.58,0.14705882352941177,11584.194,13528.518,3062.384,2883.438,1641.413,1710.377,6410.515,6392.034,1103.942,1108.702,23802.448,25623.069,-0.012200848846281365,-0.1356521585797209,0.4721334606220371,0.02706334826453105,0.11633944536941243,0.021852038076083602,0.47046230293003455,0.10882747636147153,0.09934714985005702,0.27069517296273665,0.050667897895700205,12185.189666666665,2864.2623333333336,1922.723,6462.184666666667,1148.3393333333333,24582.699000000004
Czechia,1996,11228.686,3588.923,2309.82,7341.635,749.076,25218.14,0.17647058823529413,11442.857,11584.194,2646.965,3062.384,2416.379,1641.413,6584.005,6410.515,1232.374,1103.942,24322.58,23802.448,-0.018716567025175657,0.35586341338098526,-0.04409862856778668,0.11507129778911174,-0.39216828657534153,0.03682010707745631,0.4452622596273952,0.1423151350575419,0.09159359096269591,0.29112515831857544,0.02970385603379155,11418.579,3099.4240000000004,2122.537333333333,6778.718333333333,1028.464,24447.72266666667
Czechia,1997,11086.553,3692.714,2345.324,6989.25,581.889,24695.73,0.20588235294117646,11228.686,11442.857,3588.923,2646.965,2309.82,2416.379,7341.635,6584.005,749.076,1232.374,25218.14,24322.58,-0.012658026059326977,0.028919818006683418,0.01537089470175168,-0.04799816389673417,-0.2231909712766128,-0.02071564358037503,0.4489259074342002,0.1495284407466392,0.09496880634830394,0.28301451303524944,0.02356233243560729,11252.698666666665,3309.5339999999997,2357.1743333333334,6971.63,854.4463333333333,24745.483333333334
Czechia,1998,10225.206,3785.498,2646.077,6575.111,547.276,23779.168,0.23529411764705882,11086.553,11228.686,3692.714,3588.923,2345.324,2309.82,6989.25,7341.635,581.889,749.076,24695.73,25218.14,-0.0776929492873033,0.02512623506721612,0.12823516068568774,-0.05925371105626498,-0.059483853449712965,-0.03711418937605804,0.430006886700157,0.1591938792812263,0.11127710607873245,0.27650719318691047,0.02301493475297369,10846.815,3689.045,2433.7403333333336,6968.665333333333,626.0803333333333,24564.346
Czechia,1999,8573.606,4144.646,2927.003,6529.019,652.309,22826.583000000002,0.2647058823529412,10225.206,11086.553,3785.498,3692.714,2646.077,2345.324,6575.111,6989.25,547.276,581.889,23779.168,24695.73,-0.16152241822805335,0.0948747034075832,0.10616697851196322,-0.007010071769130488,0.19191961642754296,-0.04005964380250815,0.3755974339216693,0.18157102182135623,0.1282278210453137,0.2860269975580664,0.028576725653594315,9961.788333333332,3874.286,2639.4680000000003,6697.793333333334,593.8246666666666,23767.160333333333
Czechia,2000,9195.503,4206.928,2971.701,6437.123,661.234,23472.489,0.29411764705882354,8573.606,10225.206,4144.646,3785.498,2927.003,2646.077,6529.019,6575.111,652.309,547.276,22826.583000000002,23779.168,0.0725362233813871,0.015027097609783935,0.015270910210888111,-0.014075008818323353,0.013682165967356053,0.028296219368444175,0.39175662197562433,0.17922803159051431,0.12660357408198167,0.27424117655353886,0.02817059579834077,9331.438333333334,4045.690666666667,2848.2603333333336,6513.751,620.273,23359.413333333334
Czechia,2001,8912.446,4417.017,3215.311,7007.797,606.166,24158.737,0.3235294117647059,9195.503,8573.606,4206.928,4144.646,2971.701,2927.003,6437.123,6529.019,661.234,652.309,23472.489,22826.583000000002,-0.030782111647399857,0.04993881521147969,0.0819766187782689,0.08865358017859837,-0.08328065404985219,0.02923626889334141,0.368911917870541,0.18283310919772006,0.1330910221010312,0.29007298684529736,0.02509096398541033,8893.851666666667,4256.197,3038.0049999999997,6657.979666666666,639.903,23485.936333333335
Czechia,2002,8622.782,4613.834,3029.362,6719.303,570.274,23555.555,0.35294117647058826,8912.446,9195.503,4417.017,4206.928,3215.311,2971.701,7007.797,6437.123,606.166,661.234,24158.737,23472.489,-0.03250106648612516,0.04455880518458488,-0.0578323527646315,-0.04116757377532476,-0.059211503119607545,-0.024967447594632097,0.3660615086335261,0.19587031594033763,0.12860499359917438,0.2852534359729584,0.02420974585400344,8910.243666666667,4412.593,3072.1246666666666,6721.407666666666,612.558,23728.927
Czechia,2003,8509.412,5209.184,3429.547,6933.364,562.704,24644.211,0.38235294117647056,8622.782,8912.446,4613.834,4417.017,3029.362,3215.311,6719.303,7007.797,570.274,606.166,23555.555,24158.737,-0.013147728888425969,0.12903585174499144,0.13210207297774246,0.03185761975609669,-0.01327432076510593,0.04621652939189924,0.3452905025038132,0.21137556402191168,0.13916237772838416,0.2813384449597514,0.02283311078613959,8681.546666666667,4746.678333333333,3224.7400000000002,6886.821333333333,579.7146666666667,24119.501
Czechia,2004,8796.781,5371.418,3488.602,6828.858,556.961,25042.62,0.4117647058823529,8509.412,8622.782,5209.184,4613.834,3429.547,3029.362,6933.364,6719.303,562.704,570.274,24644.211,23555.555,0.03377072352355248,0.031143841338681755,0.017219475341787138,-0.01507291410057221,-0.010206076374079331,0.016166433569327898,0.3512723908281163,0.2144910556483307,0.13930659012515464,0.27268943904431725,0.022240524354081165,8642.991666666667,5064.811999999999,3315.837,6827.175,563.313,24414.128666666667
Czechia,2005,8685.369,5747.453,3137.474,6665.539,546.793,24782.628000000004,0.4411764705882353,8796.781,8509.412,5371.418,5209.184,3488.602,3429.547,6828.858,6933.364,556.961,562.704,25042.62,24644.211,-0.01266508737684846,0.07000665373649961,-0.10065005982339048,-0.023916004696539317,-0.018256215426214806,-0.010381980799133439,0.35046198490329594,0.23191458952617935,0.12659972945564932,0.2689601361082448,0.02206356000663045,8663.854,5442.685,3351.874333333333,6809.2536666666665,555.486,24823.153000000002
Czechia,2006,8627.321,5963.29,3095.354,6786.785,560.299,25033.049,0.47058823529411764,8685.369,8796.781,5747.453,5371.418,3137.474,3488.602,6665.539,6828.858,546.793,556.961,24782.628000000004,25042.62,-0.006683423582809267,0.03755350413478786,-0.013424812444660983,0.018189976834581678,0.024700389361238972,0.010104699146514795,0.34463724334978135,0.2382166870683631,0.12365069872231704,0.2711129994592349,0.022382371400303653,8703.157000000001,5694.053666666667,3240.476666666667,6760.394,554.6843333333333,24952.76566666667
Czechia,2007,8303.898,6290.504,2972.526,6414.496,520.599,24502.022999999997,0.5,8627.321,8685.369,5963.29,5747.453,3095.354,3137.474,6786.785,6665.539,560.299,546.793,25033.049,24782.628000000004,-0.03748823070336671,0.054871388109583696,-0.03968140639164375,-0.0548549865658039,-0.07085502562024903,-0.021212997266134126,0.3389066282404518,0.25673406640749624,0.12131757447129979,0.26179454651560813,0.021247184365144056,8538.862666666666,6000.415666666667,3068.451333333333,6622.2733333333335,542.5636666666668,24772.566666666666
Czechia,2008,7946.523,6325.031,3157.361,6512.139,520.352,24461.406,0.5294117647058824,8303.898,8627.321,6290.504,5963.29,2972.526,3095.354,6414.496,6786.785,520.599,560.299,24502.022999999997,25033.049,-0.04303701707318652,0.005488749391145742,0.06218112137623022,0.015222240375549312,-0.0004744534661036415,-0.0016576998560485778,0.3248596176360427,0.25857184987649523,0.12907520524372149,0.26622096047954075,0.0212723667641999,8292.580666666667,6192.941666666666,3075.0803333333333,6571.139999999999,533.75,24665.49266666667
Czechia,2009,7355.363,6220.839,2977.074,6656.571,513.392,23723.239,0.5588235294117647,7946.523,8303.898,6325.031,6290.504,3157.361,2972.526,6512.139,6414.496,520.352,520.599,24461.406,24502.022999999997,-0.07439228452494251,-0.01647296274121024,-0.05710053427530137,0.02217888776636978,-0.013375561158600169,-0.030176801775008255,0.3100488512550921,0.26222553336835663,0.12549188582554008,0.2805928397888669,0.021640889762144202,7868.594666666667,6278.791333333334,3035.6536666666666,6527.735333333333,518.1143333333333,24228.889333333336
Czechia,2010,6888.698,5916.11,3249.062,7440.711,546.022,24040.603000000003,0.5882352941176471,7355.363,7946.523,6220.839,6325.031,2977.074,3157.361,6656.571,6512.139,513.392,520.352,23723.239,24461.406,-0.06344554306837069,-0.04898519315481409,0.09136084625373764,0.11779938950549762,0.0635576713310686,0.013377768524778677,0.28654431005744735,0.2460882532771744,0.13514893948375586,0.3095060053194173,0.022712491862204955,7396.861333333334,6153.993333333332,3127.8323333333333,6869.807000000001,526.5886666666667,24075.082666666665
Czechia,2011,6771.988,5935.592,3132.559,6863.723,547.912,23251.774,0.6176470588235294,6888.698,7355.363,5916.11,6220.839,3249.062,2977.074,7440.711,6656.571,546.022,513.392,24040.603000000003,23723.239,-0.016942243657654954,0.0032930422186199237,-0.03585742592785235,-0.07754474001207678,0.0034613989912493093,-0.03281236331717641,0.2912460786862972,0.2552748018280239,0.13472344088670396,0.29519136905424936,0.023564309544725492,7005.349666666666,6024.180333333333,3119.565,6987.001666666667,535.7753333333334,23671.872000000003
